date,home,away,actual,model_prob_home,model_prob_draw,model_prob_away,implied_prob_home,implied_prob_draw,implied_prob_away,log_loss,flagged_value,flagged_side,edge,pnl,home_known,away_known
2020-12-29,Brighton,Arsenal,A,0.2824178677161212,0.30300904835204184,0.41457308393183706,0.2936129647283127,0.2726406101048618,0.43374642516682554,0.8805060016575056,False,,0.030368438247180052,,True,True
2020-12-29,Burnley,Sheffield United,H,0.374411185687631,0.35821764586007476,0.26737116845229436,0.4010030050349261,0.3065732651396048,0.2924237298254692,0.9824006585225548,True,D,0.05164438072046995,-1.0,True,True
2020-12-30,Newcastle,Liverpool,D,0.11260346249561556,0.1698663186528641,0.7175302188515202,0.07936507936507936,0.15873015873015872,0.7619047619047619,1.7727435121412671,False,,0.0332383831305362,,True,True
2021-01-01,Everton,West Ham,A,0.4163346057287497,0.26518515906172335,0.3184802352095268,0.4545454545454546,0.27272727272727276,0.27272727272727276,1.1441948617525222,False,,0.04575296248225402,,True,True
2021-01-01,Man United,Aston Villa,H,0.6180691757615497,0.20784542978079096,0.1740853944576593,0.549738219895288,0.225130890052356,0.225130890052356,0.48115489289944946,True,H,0.0683309558662617,0.72,True,True
2021-01-02,Tottenham,Leeds,H,0.6382209044707404,0.1853391111742693,0.1764399843549904,0.5424476295479603,0.23153252480705624,0.22601984564498345,0.44907081031445717,True,H,0.0957732749227801,0.75,True,True
2021-01-02,West Brom,Arsenal,A,0.13900629467301875,0.24807752748219747,0.6129161778447839,0.1639365659466162,0.2356588135482608,0.600404620505123,0.48952709326892063,False,,0.012511557339660917,,True,True
2021-01-02,Crystal Palace,Sheffield United,H,0.35088579431612943,0.34290994164569555,0.3062042640381751,0.48611111111111116,0.2708333333333333,0.24305555555555558,1.0472944807800486,True,D,0.07207660831236223,-1.0,True,True
2021-01-02,Brighton,Wolves,D,0.26912057061898464,0.31738975098995714,0.4134896783910583,0.3624657812024739,0.2922031836155328,0.3453310351819934,1.1476247619280115,True,A,0.06815864320906495,-1.0,True,True
2021-01-03,Newcastle,Leicester,A,0.2039956101003491,0.24931370300246128,0.5466906868971895,0.1814595660749507,0.22682445759368838,0.591715976331361,0.6038721083512335,False,,0.02253604402539841,,True,True
2021-01-03,Chelsea,Man City,A,0.22540926943808098,0.22842299335763624,0.5461677372042828,0.315015479876161,0.25541795665634676,0.4295665634674923,0.6048291394200128,True,A,0.11660117373679052,1.2000000000000002,True,True
2021-01-04,Southampton,Liverpool,H,0.20995516854005256,0.2210243633721111,0.5690204680878364,0.1901023416131962,0.21951771548867918,0.5903799428981247,1.5608612541980451,False,,0.01985282692685636,,True,True
2021-01-12,Wolves,Everton,A,0.4136047283210592,0.3073264021279422,0.27906886955099847,0.3875,0.30625,0.30625,1.2762966833529936,False,,0.0261047283210592,,True,True
2021-01-12,Sheffield United,Newcastle,H,0.32366648911487605,0.34085758811620537,0.33547592276891885,0.3875,0.30625,0.30625,1.128041647922792,False,,0.034607588116205346,,True,True
2021-01-12,Burnley,Man United,A,0.1804533955151249,0.26372359462000156,0.5558230098648738,0.13544369486248053,0.21069019200830302,0.6538661131292164,0.5873053629896963,True,D,0.05303340261169853,-1.0,True,True
2021-01-13,Man City,Brighton,H,0.791471519084687,0.14656822787960633,0.06196025303570673,0.8296223998047947,0.11126700420911363,0.05911059598609162,0.23386138377698468,False,,0.035301223670492696,,True,True
2021-01-13,Tottenham,Fulham,D,0.6789227716037618,0.21801078417712338,0.10306644421911475,0.6983240223463686,0.18994413407821228,0.11173184357541899,1.523210748714183,False,,0.0280666500989111,,True,True
2021-01-14,Arsenal,Crystal Palace,D,0.5611301777440032,0.2662382209307148,0.172631601325282,0.6180910495661476,0.23641982645905146,0.1454891239748009,1.323363803572961,False,,0.029818394471663345,,True,True
2021-01-16,Wolves,West Brom,A,0.7226230672437537,0.20256301197928456,0.07481392077696168,0.5932203389830508,0.2711864406779661,0.13559322033898305,2.5927513046735258,True,H,0.12940272826070287,-1.0,True,True
2021-01-16,Leeds,Brighton,A,0.5449023514965807,0.22144517587437237,0.23365247262904687,0.45092838196286467,0.2705570291777188,0.27851458885941643,1.4539204272721944,True,H,0.09397396953371606,-1.0,True,True
2021-01-16,West Ham,Burnley,H,0.47608598370175303,0.29723130714683543,0.2266827091514117,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.7421568030349084,False,,0.026523852916304463,,True,True
2021-01-16,Fulham,Chelsea,A,0.1681922224800645,0.238962046629583,0.5928457308903525,0.14631673800405498,0.2196440639783735,0.6340391980175715,0.5228210640985829,False,,0.02187548447600951,,True,True
2021-01-16,Leicester,Southampton,H,0.5257900383635039,0.24154449832167066,0.23266546331482535,0.5319148936170214,0.25531914893617025,0.21276595744680854,0.642853312541933,False,,0.01989950586801681,,True,True
2021-01-17,Liverpool,Man United,D,0.5167153035145782,0.22843629521452974,0.25484840127089214,0.4866595517609391,0.2497331910352187,0.263607257203842,1.4764979030786296,False,,0.03005575175363906,,True,True
2021-01-17,Man City,Crystal Palace,H,0.8026906311712338,0.14090153326622765,0.05640783556253843,0.8325171400587659,0.11165523996082272,0.05582761998041136,0.2197859055568787,False,,0.02924629330540493,,True,True
2021-01-17,Sheffield United,Tottenham,A,0.15599712926123593,0.2834057493377039,0.5605971214010602,0.15213946117274166,0.2535657686212361,0.5942947702060222,0.5787527751182533,False,,0.029839980716467818,,True,True
2021-01-18,Arsenal,Newcastle,H,0.5513859093575313,0.26408840367860004,0.18452568696386865,0.6728971962616822,0.20934579439252335,0.11775700934579439,0.5953203350215848,True,A,0.06676867761807426,-1.0,True,True
2021-01-19,Leicester,Chelsea,H,0.4425211892828902,0.24262681754866067,0.3148519931684492,0.3316148808694441,0.27992197296920723,0.38846314616134875,0.8152669302955587,True,H,0.11090630841344612,1.87,True,True
2021-01-19,West Ham,West Brom,H,0.7222148107425425,0.17694469901609114,0.10084049024136645,0.6026768243366641,0.22528633671632445,0.1720368389470114,0.3254326625360705,True,H,0.11953798640587832,0.5700000000000001,True,True
2021-01-20,Man City,Aston Villa,H,0.7555837871080024,0.1566127911277015,0.0878034217642961,0.7755791985681615,0.14557024957740877,0.07885055185442974,0.2802646005622202,False,,0.011042541550292717,,True,True
2021-01-20,Fulham,Man United,A,0.14081175847623653,0.24329280843488998,0.6158954330888735,0.15854770503220061,0.21969658895916944,0.6217557060086298,0.48467808133713175,False,,0.023596219475720548,,True,True
2021-01-21,Liverpool,Burnley,A,0.7104821438040565,0.19641453080802995,0.09310332538791355,0.8090614886731391,0.12729234088457386,0.06364617044228693,2.374045376884657,True,D,0.06912218992345609,-1.0,True,True
2021-01-23,Aston Villa,Newcastle,H,0.5291256856917672,0.2502495045759774,0.22062480973225532,0.6543046357615894,0.1997350993377483,0.14596026490066225,0.6365292842443842,True,A,0.07466454483159307,-1.0,True,True
2021-01-26,Newcastle,Leeds,A,0.3181716527053912,0.23612348348115975,0.44570486381344904,0.2418716669533804,0.24823671082057458,0.509891622226045,0.8080982863374339,True,H,0.07629998575201083,-1.0,True,True
2021-01-26,Southampton,Arsenal,A,0.35962884126695077,0.2832633090167419,0.35710784971630744,0.2717731541152642,0.2642238998342847,0.46400294605045117,1.0297174427798494,True,H,0.08785568715168657,-1.0,True,True
2021-01-26,West Brom,Man City,A,0.02847319708002833,0.08167778819707479,0.889849014722897,0.06364617044228693,0.12729234088457386,0.8090614886731391,0.11670347702629352,True,A,0.08078752604975792,0.17999999999999994,True,True
2021-01-26,Crystal Palace,West Ham,A,0.27359799154194353,0.27963143258215006,0.4467705758759065,0.3065732651396048,0.2924237298254692,0.4010030050349261,0.8057100692020478,False,,0.04576757084098043,,True,True
2021-01-27,Brighton,Fulham,D,0.43579349041642457,0.3187747841138648,0.24543172546971082,0.4652011310772599,0.2804889172671714,0.25430995165556874,1.1432704314494802,False,,0.038285866846693384,,True,True
2021-01-27,Chelsea,Wolves,D,0.5138344344345991,0.24708229480594288,0.23908327075945787,0.5932203389830508,0.22598870056497172,0.18079096045197737,1.398033820493413,True,A,0.0582923103074805,-1.0,True,True
2021-01-27,Man United,Sheffield United,A,0.6857232779239929,0.21312447478263358,0.10115224729337359,0.7564469914040115,0.15759312320916904,0.08595988538681948,2.2911284981819326,True,D,0.05553135157346453,-1.0,True,True
2021-01-27,Everton,Leicester,D,0.2760912261191759,0.258516577613248,0.46539219626757616,0.33938294010889286,0.2879612825166364,0.37265577737447064,1.3527954570579888,True,A,0.09273641889310552,-1.0,True,True
2021-01-27,Burnley,Aston Villa,H,0.29930613275518464,0.30679848462103015,0.39389538262378526,0.24786635191574355,0.2691120392228073,0.483021608861449,1.20628837400536,True,H,0.05143978083944109,2.8,True,True
2021-01-28,Tottenham,Liverpool,A,0.32490808552780626,0.25515543468446966,0.41993647978772414,0.2990936555891239,0.26586102719033233,0.4350453172205438,0.8676518177430903,False,,0.02581442993868238,,True,True
2021-01-30,Everton,Newcastle,A,0.5335716428922503,0.2553428678560035,0.2110854892517463,0.6150206978119456,0.23832052040212892,0.1466587817859255,1.555492065231613,True,A,0.0644267074658208,5.5,True,True
2021-01-30,Man City,Sheffield United,H,0.7945490299981393,0.153108914058299,0.05234205594356187,0.8426966292134831,0.1048689138576779,0.05243445692883895,0.2299805831433933,False,,0.048240000200621094,,True,True
2021-01-30,Crystal Palace,Wolves,H,0.2732949949065678,0.29923784880690024,0.42746715628653187,0.33086670045615807,0.2967460719716168,0.37238722757222503,1.2972034997666047,True,A,0.055079928714306836,-1.0,True,True
2021-01-30,Southampton,Aston Villa,A,0.4545788685844419,0.25452853230364003,0.290892599111918,0.33792775665399244,0.2628326996197719,0.3992395437262357,1.2348011551524416,True,H,0.11665111193044947,-1.0,True,True
2021-01-30,West Brom,Fulham,D,0.26065259687290654,0.30927193148326687,0.4300754716438266,0.28851430811446493,0.29753038024304196,0.4139553116424932,1.1735343519273833,False,,0.016120160001333372,,True,True
2021-01-30,Arsenal,Man United,D,0.3237596179710087,0.2695410555395249,0.4066993264894665,0.33980582524271846,0.27184466019417475,0.3883495145631068,1.3110345605713083,False,,0.018349811926359705,,True,True
2021-01-31,West Ham,Liverpool,A,0.1991436543083643,0.21797519970248172,0.582881145989154,0.21945293518300807,0.23755780233560622,0.5429892624813857,0.5397719796430551,False,,0.03989188350776829,,True,True
2021-01-31,Brighton,Tottenham,H,0.20569367423842516,0.2543740438969953,0.5399322818645795,0.29731830547998445,0.27982899339292655,0.42285270112708895,1.581367235161548,True,A,0.11707958073749059,-1.0,True,True
2021-01-31,Chelsea,Burnley,H,0.5563106481395493,0.25545317611725527,0.1882361757431955,0.7112375533428166,0.18918918918918923,0.09957325746799432,0.5864284210818304,True,A,0.08866291827520119,-1.0,True,True
2021-01-31,Leicester,Leeds,A,0.6192474613881647,0.19061511264264971,0.19013742596918562,0.532319391634981,0.23954372623574144,0.22813688212927755,1.6600081736984473,True,H,0.08692806975318368,-1.0,True,True
2021-02-02,Newcastle,Crystal Palace,A,0.38478891468157095,0.295647256764263,0.319563828554166,0.33876221498371334,0.29641693811074915,0.3648208469055374,1.1407982487348256,False,,0.04602669969785761,,True,True
2021-02-02,Man United,Southampton,H,0.5745601281380079,0.22500526288752445,0.20043460897446758,0.6690140845070423,0.19718309859154928,0.13380281690140844,0.5541505254850214,True,A,0.06663179207305914,-1.0,True,True
2021-02-02,Sheffield United,West Brom,H,0.5311125542247804,0.2779093185670845,0.19097812720813506,0.47482014388489213,0.2877697841726619,0.23741007194244607,0.6327813136769178,True,H,0.0562924103398883,1.0,True,True
2021-02-02,Wolves,Arsenal,H,0.3055865548181707,0.3025415217971139,0.39187192338471544,0.26279863481228666,0.28668941979522183,0.4505119453924914,1.185522218671464,False,,0.04278792000588405,,True,True
2021-02-03,Liverpool,Brighton,A,0.7209758165366398,0.17768274381624571,0.1013414396471145,0.7137192704203014,0.18080888183980967,0.10547184773988898,2.2892598729259985,False,,0.007256546116338414,,True,True
2021-02-03,Aston Villa,West Ham,A,0.401204502267522,0.2560858430641121,0.3427096546683659,0.43029595015576316,0.27842679127725856,0.29127725856697817,1.0708716781366745,True,A,0.05143239610138772,2.25,True,True
2021-02-03,Fulham,Leicester,A,0.15681225973090196,0.25249548902555974,0.5906922512435383,0.23539823008849559,0.26902654867256637,0.49557522123893805,0.5264601226768804,True,A,0.09511703000460026,0.8999999999999999,True,True
2021-02-03,Burnley,Man City,A,0.0990203355982179,0.21410280148514882,0.6868768629166335,0.07304347826086957,0.13565217391304346,0.7913043478260869,0.37560024166540534,True,D,0.07845062757210536,-1.0,True,True
2021-02-03,Leeds,Everton,A,0.4177311463778146,0.23131345049036336,0.3509554031318223,0.3787575150300601,0.2705410821643286,0.3507014028056112,1.0470961201931404,False,,0.0389736313477545,,True,True
2021-02-04,Tottenham,Chelsea,A,0.4556923221223554,0.24361765495769822,0.3006900229199463,0.27055702917771884,0.2785145888594165,0.4509283819628648,1.2016753690527509,True,H,0.18513529294463654,-1.0,True,True
2021-02-06,Burnley,Brighton,D,0.37272187778269317,0.3282274580812018,0.29905066413610504,0.2633204633204633,0.30579150579150577,0.43088803088803085,1.1140484411772802,True,H,0.10940141446222984,-1.0,True,True
2021-02-06,Aston Villa,Arsenal,H,0.3184971162343058,0.2733949242031956,0.4081079595624985,0.36280998325492386,0.27158918746511446,0.36560082927996174,1.1441418582203096,False,,0.042507130282536776,,True,True
2021-02-06,Newcastle,Southampton,H,0.27387810264840884,0.2697357908933719,0.45638610645821936,0.31654676258992803,0.2877697841726619,0.3956834532374101,1.2950721524281332,True,A,0.060702653220809255,-1.0,True,True
2021-02-06,Man United,Everton,D,0.5885778288142911,0.22446246118566474,0.18695971000004447,0.6175562417291575,0.22496691662990734,0.15747684164093514,1.494046796535382,False,,0.02948286835910932,,True,True
2021-02-06,Fulham,West Ham,D,0.2466013429274715,0.28896869395650454,0.46442996311602414,0.2642238998342847,0.2717731541152642,0.46400294605045117,1.2414369221473447,False,,0.017195539841240337,,True,True
2021-02-07,Sheffield United,Chelsea,A,0.19673286107409177,0.2640376767302631,0.539229462195645,0.13544369486248053,0.21069019200830302,0.6538661131292164,0.617614080306223,True,H,0.061289166211611235,-1.0,True,True
2021-02-07,Wolves,Leicester,D,0.27920237581298196,0.2727462231482803,0.44805140103873753,0.27055702917771884,0.2785145888594165,0.4509283819628648,1.2992135016671953,False,,0.008645346635263118,,True,True
2021-02-07,Tottenham,West Brom,H,0.8178817556538012,0.12186678966927555,0.06025145467692327,0.6538661131292164,0.21069019200830302,0.13544369486248053,0.2010375058186436,True,H,0.16401564252458478,0.44999999999999996,True,True
2021-02-07,Liverpool,Man City,A,0.29102205791371866,0.25163132635031554,0.4573466157359656,0.2775479503572772,0.2621286197818729,0.46032342986085,0.7823137166317168,False,,0.013474107556441461,,True,True
2021-02-08,Leeds,Crystal Palace,H,0.5583112208096391,0.21541277701738987,0.22627600217297106,0.5256916996047432,0.24901185770750986,0.225296442687747,0.582838728695409,False,,0.032619521204895974,,True,True
2021-02-13,Leicester,Liverpool,H,0.3166975199467823,0.2457575166994556,0.43754496335376236,0.27055702917771884,0.2785145888594165,0.4509283819628648,1.1498081563909004,False,,0.04614049076906346,,True,True
2021-02-13,Crystal Palace,Burnley,A,0.3477590441741774,0.32367807415562266,0.32856288167019976,0.39917910748058427,0.305178866041608,0.29564202647780774,1.113027038766623,False,,0.03292085519239202,,True,True
2021-02-13,Man City,Tottenham,H,0.6293278554097876,0.21667448102490106,0.15399766356531128,0.7367320790343247,0.1640029671589453,0.09926495380673005,0.4631029253103516,True,A,0.05473270975858123,-1.0,True,True
2021-02-13,Brighton,Aston Villa,D,0.34290182907194977,0.28098789149982817,0.3761102794282222,0.3507014028056112,0.2705410821643286,0.3787575150300601,1.2694437013247668,False,,0.010446809335499574,,True,True
2021-02-14,Arsenal,Leeds,H,0.49145304502629983,0.23267100578411,0.27587594918959013,0.5157087602632829,0.2483544819162652,0.23593675782045195,0.7103888779844212,False,,0.03993919136913818,,True,True
2021-02-14,Everton,Fulham,A,0.5308807142714789,0.2814727319155465,0.18764655381297474,0.5116751269035532,0.2629441624365482,0.22538071065989848,1.6731951185419023,False,,0.01920558736792566,,True,True
2021-02-14,West Brom,Man United,D,0.05647318075505421,0.10644598879334208,0.8370808304516038,0.09514304723885564,0.17298735861610115,0.7318695941450433,2.2401175699557925,True,A,0.10521123630656048,-1.0,True,True
2021-02-14,Southampton,Wolves,A,0.3576021090491919,0.2695015959708311,0.3728962949799769,0.39917910748058427,0.29564202647780774,0.305178866041608,0.9864549275399985,True,A,0.0677174289383689,2.1,True,True
2021-02-15,West Ham,Sheffield United,H,0.5034002793430833,0.28070014312769287,0.21589957752922395,0.5685510071474984,0.25167857916395925,0.17977041368854232,0.6863696413683157,False,,0.03612916384068163,,True,True
2021-02-15,Chelsea,Newcastle,H,0.6508691090553402,0.20038814622713128,0.1487427447175285,0.7755791985681615,0.14557024957740877,0.07885055185442974,0.42944671834803694,True,A,0.06989219286309875,-1.0,True,True
